id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
282003,Lissotis,melanogaster,melanogaster,birds,Black-bellied Bustard,Rolf A. de By,Uganda,Lake Mburo National Park,-0.66,30.98,1255,call,,,field recording,//xeno-canto.org/282003,https://xeno-canto.org/282003/download,XC282003-rdb_10092015_1741_Blackbellied_Bustard.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282003-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282003-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282003-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282003-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC282003-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC282003-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC282003-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:46,17:41,2015-09-10,2015-09-20,[],"First at first nearby, slowly distancing",yes,yes,no,,,no,,,44100
281989,Lissotis,melanogaster,melanogaster,birds,Black-bellied Bustard,Rolf A. de By,Uganda,Lake Mburo National Park,-0.62,30.98,1255,call,,,field recording,//xeno-canto.org/281989,https://xeno-canto.org/281989/download,XC281989-rdb_10092015_0755_Black-bellied_Bustard.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281989-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281989-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281989-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281989-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC281989-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC281989-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC281989-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:14,07:55,2015-09-10,2015-09-20,[],,yes,yes,no,,,no,,,44100
41194,Centropus,leucogaster,,birds,Black-throated Coucal,Louis Boon,Uganda,Semuliki Forest NP,0.827379,30.039711,600,call,,,field recording,//xeno-canto.org/41194,https://xeno-canto.org/41194/download,bl thr coucal.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41194-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41194-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/wave/XC41194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/wave/XC41194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/wave/XC41194-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:39,08:00,2009-08-04,2009-12-05,[],Bird came in to playback of this recording,unknown,unknown,unknown,,,no,,,44100
287559,Centropus,leucogaster,,birds,Black-throated Coucal,Martin St-Michel,Uganda,"Kirimia, Semuliki National Park, Bundibugyo, Western Region",0.8233,30.09,700,call,,,field recording,//xeno-canto.org/287559,https://xeno-canto.org/287559/download,XC287559-Semuliki-2015-03-09-09h23 LS115045.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287559-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287559-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287559-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287559-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287559-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287559-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287559-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:31,09:23,2015-03-09,2015-10-27,[],Habitat: primary evergreen forest.,no,no,no,,,no,,,44100
289278,Centropus,senegalensis,,birds,Senegal Coucal,Martin St-Michel,Uganda,"Bugungu Airstrip, Murchinson Falls National Park",2.21,31.562,750,song,,,field recording,//xeno-canto.org/289278,https://xeno-canto.org/289278/download,XC289278-Murchison-2015-03-12-08h40 LS115170.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289278-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289278-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289278-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289278-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC289278-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC289278-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC289278-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:13,08:40,2015-03-12,2015-11-09,[],"Habitat: wooded grassland, dry woodland.",no,no,no,,,no,,,44100
265438,Centropus,monachus,,birds,Blue-headed Coucal,Martin St-Michel,Uganda,"Bigodi Swamp, southeast of Kibale NP, Bunyoro",0.409,30.403,1200,song,,,field recording,//xeno-canto.org/265438,https://xeno-canto.org/265438/download,XC265438-Bigodi-2015-03-06-06h01 LS114748.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265438-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265438-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265438-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:21,06:01,2015-03-06,2015-08-03,['Bradypterus carpalis'],"Habitat: swamp, secondary evergreen forest, garden, field.",no,no,no,,,no,,,44100
265446,Centropus,monachus,,birds,Blue-headed Coucal,Martin St-Michel,Uganda,"Bigodi Swamp, southeast of Kibale NP, Bunyoro",0.409,30.403,1200,song,,,field recording,//xeno-canto.org/265446,https://xeno-canto.org/265446/download,XC265446-Bigodi-2015-03-06-06h52 LS114759.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265446-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265446-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265446-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC265446-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265446-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265446-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC265446-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:24,06:55,2015-03-06,2015-08-03,[],"Habitat: secondary evergreen forest, swamp, garden.",no,no,no,,,no,,,44100
739495,Centropus,superciliosus,,birds,White-browed Coucal,Peter Boesman,Uganda,Queen Elizabeth National Park,-0.712,29.6301,,song,,,field recording,//xeno-canto.org/739495,https://xeno-canto.org/739495/download,XC739495-LS_51116 White-browed Coucal song B Black-headed Gonolek.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739495-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739495-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739495-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739495-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739495-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739495-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739495-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:19,09:00,2022-06-23,2022-07-27,['Laniarius erythrogaster'],,unknown,unknown,unknown,,,no,,,48000
288801,Centropus,superciliosus,,birds,White-browed Coucal,Martin St-Michel,Uganda,"Paraa, Murchinson Falls National Park, NW Uganda",2.2662,31.5595,650,song,,,field recording,//xeno-canto.org/288801,https://xeno-canto.org/288801/download,XC288801-Murchison-2015-03-12-05h55 LS115152.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288801-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288801-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288801-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC288801-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288801-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288801-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC288801-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:22,05:55,2015-03-12,2015-11-06,[],"Several individuals vocalizing. Habitat: garden, shrubland, dry woodland.",no,no,no,,,no,,,44100
739494,Centropus,superciliosus,,birds,White-browed Coucal,Peter Boesman,Uganda,Queen Elizabeth National Park,-0.712,29.6301,,song,,,field recording,//xeno-canto.org/739494,https://xeno-canto.org/739494/download,XC739494-LS_51079 White-browed Coucal song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739494-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739494-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739494-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739494-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739494-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739494-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739494-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:10,16:00,2022-06-22,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
282042,Centropus,superciliosus,loandae,birds,White-browed Coucal,Rolf A. de By,Uganda,wetland NE of Lk Mburo NP,-0.57,30.76,1335,song,,,field recording,//xeno-canto.org/282042,https://xeno-canto.org/282042/download,XC282042-rdb_12092015_0706_Whitebrowed_Coucal.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282042-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282042-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC282042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC282042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/wave/XC282042-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:55,07:06,2015-09-12,2015-09-20,"['Turtur tympanistria', 'Pycnonotus tricolor']",,no,no,no,,,no,,,44100
252341,Centropus,superciliosus,,birds,White-browed Coucal,Martin St-Michel,Uganda,East part of Queen Elizabeth National Park,-0.055,30.083,950,song,,,field recording,//xeno-canto.org/252341,https://xeno-canto.org/252341/download,XC252341-Centropus superciliosus (Queen-2015-03-03-08h10) LS114598.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252341-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252341-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252341-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252341-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC252341-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC252341-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC252341-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:40,08:10,2015-03-03,2015-06-12,[],Habitat: accacia savanna.,no,no,no,,,no,,,44100
64972,Centropus,superciliosus,loandae,birds,White-browed Coucal,Erik Eggenkamp,Uganda,"Nature's Prime Island, Lake Bunyonyi, Kigezi District",-1.284,29.928,1965,call,,,field recording,//xeno-canto.org/64972,https://xeno-canto.org/64972/download,Centropus_superciliosus_loandae_20100701_duetroep_Lake_Bunyonyi_OEG_LS100328egg.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC64972-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC64972-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC64972-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC64972-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/wave/XC64972-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/wave/XC64972-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/wave/XC64972-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:53,7:45,2010-07-01,2010-11-05,['Cossypha heuglini'],alternate call two birds; probably this location,unknown,unknown,unknown,,,no,,,44100
62699,Centropus,superciliosus,loandae,birds,White-browed Coucal,Erik Eggenkamp,Uganda,"Botanical Gardens Entebbe, West Mengo District",0.064,32.479,1134,call,,,field recording,//xeno-canto.org/62699,https://xeno-canto.org/62699/download,Cen_sup_loa_20100616_roep_Botanical_Gardens_Entebbe_OEG_LS100217egg-z.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC62699-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC62699-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC62699-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/ffts/XC62699-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/wave/XC62699-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/wave/XC62699-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XIVWTGAUKY/wave/XC62699-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:20,9:32,2010-06-16,2010-09-25,"['Scopus umbretta', 'Streptopelia semitorquata']",bird seen,unknown,unknown,unknown,,,no,,,44100
117105,Centropus,superciliosus,loandae,birds,White-browed Coucal,Rory Nefdt,Uganda,"Lake Victoria Serena Resort, Kyadondo, Mpigi, Central Region",0.2046,32.5836,1200,song,,,field recording,//xeno-canto.org/117105,https://xeno-canto.org/117105/download,XC117105-13_White_browed_Coucal_18Dec12_1858.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC117105-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC117105-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC117105-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC117105-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC117105-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC117105-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC117105-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:04,07:00,2012-12-18,2013-01-09,[],,yes,yes,no,,,no,,,44100
739493,Centropus,grillii,,birds,Black Coucal,Peter Boesman,Uganda,Pian Upe National Park,1.846086,34.289982,,call,,,field recording,//xeno-canto.org/739493,https://xeno-canto.org/739493/download,XC739493-LS_50534 Black Coucal Q call A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739493-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739493-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739493-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739493-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739493-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739493-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739493-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:14,08:00,2022-06-14,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739491,Centropus,grillii,,birds,Black Coucal,Peter Boesman,Uganda,Pian Upe National Park,1.846086,34.289982,,call,,,field recording,//xeno-canto.org/739491,https://xeno-canto.org/739491/download,XC739491-LS_50523 Black Coucal Q call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739491-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739491-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739491-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739491-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739491-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739491-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739491-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:06,07:00,2022-06-14,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739492,Centropus,grillii,,birds,Black Coucal,Peter Boesman,Uganda,Pian Upe National Park,1.846086,34.289982,,call,,,field recording,//xeno-canto.org/739492,https://xeno-canto.org/739492/download,XC739492-LS_50532 Black Coucal call E Siffling Cisticola song.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739492-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739492-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739492-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739492-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739492-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739492-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739492-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,0:17,08:00,2022-06-14,2022-07-27,['Cisticola brachypterus'],,unknown,unknown,unknown,,,no,,,48000
739511,Ceuthmochares,aereus,,birds,Blue Malkoha,Peter Boesman,Uganda,Murchison falls National Park,2.44932,31.51391,,song,,,field recording,//xeno-canto.org/739511,https://xeno-canto.org/739511/download,XC739511-LS_50677 Blue Malkoha song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739511-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739511-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739511-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:41,16:00,2022-06-16,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
240518,Ceuthmochares,aereus,,birds,Blue Malkoha,Martin St-Michel,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,song,,,field recording,//xeno-canto.org/240518,https://xeno-canto.org/240518/download,XC240518-Unknown (Mubwindi-2015-02-27-11h28) LS114332.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC240518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC240518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC240518-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC240518-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC240518-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC240518-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC240518-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,11:28,2015-02-27,2015-05-08,[],"Habitat: swamp, primary forest.",no,no,no,,,no,,,44100
157111,Ceuthmochares,aereus,,birds,Blue Malkoha,Hans Groot,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,call,,,field recording,//xeno-canto.org/157111,https://xeno-canto.org/157111/download,XC157111-Yellow Bill call Buhoma 200213.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157111-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157111-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157111-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157111-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157111-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157111-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157111-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:08,13:00,2013-02-20,2013-12-07,[],,yes,yes,no,,,no,,,44100
157109,Ceuthmochares,aereus,,birds,Blue Malkoha,Hans Groot,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,song,,,field recording,//xeno-canto.org/157109,https://xeno-canto.org/157109/download,XC157109-Yellow Bill Buhoma 200213.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157109-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157109-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157109-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157109-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157109-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157109-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157109-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:45,13:00,2013-02-20,2013-12-07,[],,yes,yes,no,,,no,,,44100
